numero,rep,nom_voie,code_postal,nom_commune
2,,Rue des Bruyères,40130,Capbreton
7,,Avenue Maurice Mary,40130,Capbreton
71,,Avenue Georges Pompidou,40130,Capbreton
31,,Rue de Madrid,40130,Capbreton
6,,Impasse François Mauriac,40130,Capbreton
5,,Allée des Fougères,40130,Capbreton
4,,Rue du Plachot,40130,Capbreton
30,,Avenue Francis Planté,40130,Capbreton
4,bis,Rue du Chateau d’Eau,40130,Capbreton
1,,Residence des Dauphins,40130,Capbreton
9,,Rue Dangou,40130,Capbreton
68,,Allées Marines,40130,Capbreton
38,,Rue Doubert,40130,Capbreton
10,,Résidence le Bosquet aux Ecureuils,40130,Capbreton
2,c,Allée de Ferney,40130,Capbreton
22,,Avenue Pierre Benoit,40130,Capbreton
15,,Allée de la Leyre,40130,Capbreton
4,,Rue de la Couarte,40130,Capbreton
9,,Pignada,40130,Capbreton
30,,Impasse Maurice RAVEL,40130,Capbreton
4,,Rue Regine Deforges,40130,Capbreton
13,,Place Pierre Benoit,40130,Capbreton
20,,Avenue Paul Valéry,40130,Capbreton
10,,Allée Pierre Latécoère,40130,Capbreton
11,,Avenue Jean Lartigau,40130,Capbreton
5,,Rue Jean Rameau,40130,Capbreton
2500,,Quai Bonamour,40130,Capbreton
14,,Rue David Chabas,40130,Capbreton
15,,Rue Jean Rameau,40130,Capbreton
0,,Quai du Bourret,40130,Capbreton
1,,Allée Bonamour,40130,Capbreton
3,,Rue Laborde,40130,Capbreton
32,,Domaine de la Cigalière,40130,Capbreton
27,bis,Boulevard du Docteur Junqua,40130,Capbreton
16,,Avenue Francois Mauriac,40130,Capbreton
1,,Avenue des Dunes,40130,Capbreton
7,,Impasse Beausoleil,40130,Capbreton
7,,Avenue de l'Atlantique,40130,Capbreton
74,,Avenue du Grand Bruca,40130,Capbreton
7,,Impasse des Gravières,40130,Capbreton
730,,Résidence les Maisons du Port,40130,Capbreton
3,,Avenue de Bouheben,40130,Capbreton
4,bis,Rue Barrasquit,40130,Capbreton
8,,Allée George Sand,40130,Capbreton
2,,Allée des Berges Landaises,40130,Capbreton
33,,Allée des Etourneaux,40130,Capbreton
29,,Avenue Mal de Lattre de Tassigny,40130,Capbreton
1,,Rue d'Astanières,40130,Capbreton
19,,Impasse des Rouges-gorges,40130,Capbreton
25,,Allée du Boute-hors,40130,Capbreton
3,,Allée de la Leyre,40130,Capbreton
44,,Allées Marines,40130,Capbreton
18,,Rue de l’Isle de Capbreton,40130,Capbreton
6,,Allée du Boute-hors,40130,Capbreton
25,,Avenue du Maréchal Foch,40130,Capbreton
8,,Impasse des Mimosas,40130,Capbreton
1,,Impasse Marguerite Yourcenar,40130,Capbreton
33,,Avenue de l'Atlantique,40130,Capbreton
11,bis,Place Rosny,40130,Capbreton
4,,Impasse des Violettes,40130,Capbreton
6,,Rue Emile Aubé,40130,Capbreton
30,,Rue Pierre Dessis,40130,Capbreton
19,,Avenue Michel de Montaigne,40130,Capbreton
72,,Boulevard Loucheur,40130,Capbreton
79,,Avenue Jean Lartigau,40130,Capbreton
60,,Avenue Mal de Lattre de Tassigny,40130,Capbreton
46,,Avenue Mal de Lattre de Tassigny,40130,Capbreton
18,,Rue Jean-baptiste Gabarra,40130,Capbreton
8,,Allée Bonamour,40130,Capbreton
11,,Rue des Hirondelles,40130,Capbreton
39,,Rue des Pyrénées,40130,Capbreton
21,,Boulevard des Cigales,40130,Capbreton
10,,Avenue Paul Valéry,40130,Capbreton
3,,Boulevard Loucheur,40130,Capbreton
20,,Avenue Georges Clémenceau,40130,Capbreton
26,,Avenue Francois Mauriac,40130,Capbreton
6,,Allée du Thym,40130,Capbreton
78,bis,Avenue Jean Lartigau,40130,Capbreton
66,b,Allées Marines,40130,Capbreton
21,,Avenue Victor Hugo,40130,Capbreton
5,,Rue des Cyprès,40130,Capbreton
6,,Avenue Rosny,40130,Capbreton
11,,Avenue Bizet,40130,Capbreton
5,,Rue des Sables,40130,Capbreton
36,,Rue des Ecoles,40130,Capbreton
26,,Rue Paul Marguerite,40130,Capbreton
4,a,Rue des Bruyères,40130,Capbreton
3,,Avenue du Commandant l’Herminier,40130,Capbreton
2,,Allée de Ferney,40130,Capbreton
27,,Rue du Bas Armagnac,40130,Capbreton
17,,Rue Jean-baptiste Gabarra,40130,Capbreton
3,,Impasse Lucie Aubrac,40130,Capbreton
6,,Avenue de Verdun,40130,Capbreton
15,b,Résidence le Bosquet aux Ecureuils 2,40130,Capbreton
2,,Impasse des Bleuets,40130,Capbreton
26,,Rue Pierre Dessis,40130,Capbreton
11,,Rue Henri IV,40130,Capbreton
72,,Rue Frédéric Chopin,40130,Capbreton
542,,Quai Bonamour,40130,Capbreton
4,,Avenue de la Forêt,40130,Capbreton
8,,Rue Saint Vincent de Paul,40130,Capbreton
6,,Rue Jean Jaurès,40130,Capbreton
42,,Boulevard Loucheur,40130,Capbreton
5,,Boulevard des Cigales,40130,Capbreton
20,bis,Avenue de Verdun,40130,Capbreton
7,,Allée de Galleben,40130,Capbreton
5,,Place François Mauriac,40130,Capbreton
12,,Domaine de la Cigalière,40130,Capbreton
14,,Avenue Francois Mauriac,40130,Capbreton
18,,Allée des Bouvreuils,40130,Capbreton
12,,Avenue Francois Mauriac,40130,Capbreton
6,,Place François Mauriac,40130,Capbreton
12,,Place Rosny,40130,Capbreton
9,,Place de l’Hotel de Ville,40130,Capbreton
37,,Avenue Mal de Lattre de Tassigny,40130,Capbreton
5,,Rue Jean Jaurès,40130,Capbreton
53,,Domaine de la Cigalière,40130,Capbreton
21,,Avenue des Acacias,40130,Capbreton
10,a,Place de la Pépiniére,40130,Capbreton
6,,Allée des Fuchsias,40130,Capbreton
18,,Avenue Mal de Lattre de Tassigny,40130,Capbreton
4,,Rue des Tourterelles,40130,Capbreton
7,,Allée des Ramiers,40130,Capbreton
1729,,Lieu Dit la Pointe,40130,Capbreton
34,,Rue Jean-baptiste Gabarra,40130,Capbreton
5,,Avenue Maurice Ravel,40130,Capbreton
7,a,Rue Maurice Martin,40130,Capbreton
63,,Avenue de l'Atlantique,40130,Capbreton
6,,Résidence le Bosquet aux Ecureuils,40130,Capbreton
15,,Rue des Marsouins,40130,Capbreton
9,,Avenue Paul Valéry,40130,Capbreton
23,,Avenue Georges Pompidou,40130,Capbreton
2,,Rue des Tourterelles,40130,Capbreton
7,,Place Rosny,40130,Capbreton
1,a,Boulevard Loucheur,40130,Capbreton
4,,Résidence les Marines,40130,Capbreton
34,,Avenue Francois Mauriac,40130,Capbreton
8,,Avenue des Myrtilles,40130,Capbreton
61,,Rue de la Semie,40130,Capbreton
5,,Rue des Gabiers,40130,Capbreton
5,,Allée des Vieux Ceps,40130,Capbreton
10,,Allée des Vieux Ceps,40130,Capbreton
9,,Rue Saint Vincent de Paul,40130,Capbreton
7,,Place de la Pépiniére,40130,Capbreton
20,,Place Rackham le Rouge,40130,Capbreton
1,,Rue de Baye,40130,Capbreton
14,ter,Avenue du Maréchal Foch,40130,Capbreton
3,,Avenue Michel de Montaigne,40130,Capbreton
4,,Rue Pierre Dessis,40130,Capbreton
47,,Avenue de Verdun,40130,Capbreton
12,,Impasse François Mauriac,40130,Capbreton
14,,Place de la Pépiniére,40130,Capbreton
7,bis,Rue des Lilas,40130,Capbreton
63,,Avenue Mal de Lattre de Tassigny,40130,Capbreton
0,,Quai de la Pecherie,40130,Capbreton
2,,Rue du Bournés,40130,Capbreton
56,,Rue du Général de Gaulle,40130,Capbreton
5,,Rue Darmendaritz,40130,Capbreton
62,,Boulevard des Cigales,40130,Capbreton
23,bis,Rue Emile Aubé,40130,Capbreton
13,,Avenue Maurice Mary,40130,Capbreton
38,,Domaine de la Cigalière,40130,Capbreton
8,,Rue du 19 Mars 1962,40130,Capbreton
32,,Avenue Simone de Beauvoir,40130,Capbreton
21,,Rue des Marsouins,40130,Capbreton
10,,Rue des Oyats,40130,Capbreton
68,,Avenue Jean Lartigau,40130,Capbreton
8,,Place de l’Hotel de Ville,40130,Capbreton
13,,Avenue des Acacias,40130,Capbreton
42,,Avenue Maurice Ravel,40130,Capbreton
19,,Avenue Voltaire,40130,Capbreton
11,,Rue des Roses,40130,Capbreton
3,,Place Maurice Ravel,40130,Capbreton
3,,Allée des Feuillantines,40130,Capbreton
13,,Rue de l’Isle de Capbreton,40130,Capbreton
2,,Rue des Goelands,40130,Capbreton
30,bis,Avenue du Maréchal Leclerc,40130,Capbreton
5,,Place Pierre Benoit,40130,Capbreton
8,4,Le Bois de Mengine,40130,Capbreton
4,,Rue des Goelands,40130,Capbreton
21,,Avenue de Verdun,40130,Capbreton
4,,Allée du Capitaine Haddock,40130,Capbreton
29,,Rue Edmond Rostand,40130,Capbreton
12,,Rue Emile Aubé,40130,Capbreton
26,,Chemin du Parc,40130,Capbreton
19,,Avenue Georges Clémenceau,40130,Capbreton
18,,Avenue Hector Berlioz,40130,Capbreton
20,bis,Rue Gabarrus,40130,Capbreton
2,c,Rue des Cyprès,40130,Capbreton
25,,Impasse Lucie Aubrac,40130,Capbreton
11,,Place Rosny,40130,Capbreton
33,,Impasse des Huppes,40130,Capbreton
35,,Avenue du Maréchal Foch,40130,Capbreton
35,,Avenue du Grand Bruca,40130,Capbreton
11,,Rue David Chabas,40130,Capbreton
8,,Pignada,40130,Capbreton
24,,Avenue Michel de Montaigne,40130,Capbreton
2,,Avenue des Acacias,40130,Capbreton
8,,Rue des Mimosas,40130,Capbreton
80,,Avenue Jean Lartigau,40130,Capbreton
1,,Rue des Goelands,40130,Capbreton
7,,Avenue du Maréchal Leclerc,40130,Capbreton
2,,Place des 6 Cantons,40130,Capbreton
10,bis,Rue du Hapchot,40130,Capbreton
1,bis,Rue des Muges,40130,Capbreton
11,,Rue Chicago,40130,Capbreton
7,c,Rue Maurice Martin,40130,Capbreton
9,,Quai Bonamour,40130,Capbreton
3,,Rue Traversière,40130,Capbreton
5,,Rue des Sarcelles,40130,Capbreton
25,bis,Rue du Chateau d’Eau,40130,Capbreton
28,,Rue Jean-baptiste Gabarra,40130,Capbreton
11,,Rue Madeleine Castaings,40130,Capbreton
8,,Rue de Madrid,40130,Capbreton
4,,Rue des Oyats,40130,Capbreton
25,,Lieu Dit la Pointe,40130,Capbreton
5,,Impasse du Pignon,40130,Capbreton
23,,Avenue Francis Planté,40130,Capbreton
810,,Résidence les Maisons du Port,40130,Capbreton
40,,Rue Maurice Martin,40130,Capbreton
2,,Rue Laborde,40130,Capbreton
56,bis,Avenue du Maréchal Leclerc,40130,Capbreton
85,,Avenue Georges Pompidou,40130,Capbreton
24,,Avenue Simone de Beauvoir,40130,Capbreton
9,,Avenue Hector Berlioz,40130,Capbreton
13,,Allée des Etourneaux,40130,Capbreton
1,,Impasse des Vanneaux,40130,Capbreton
817,,Résidence les Maisons du Port,40130,Capbreton
9,,Avenue Simone de Beauvoir,40130,Capbreton
42,,Allées Marines,40130,Capbreton
18,,Allée d'Hernani,40130,Capbreton
3,,Allée du Boucarot,40130,Capbreton
707,,Résidence les Maisons du Port,40130,Capbreton
51,,Rue du Général de Gaulle,40130,Capbreton
18,,Rue Pasteur,40130,Capbreton
37,,Rue Frédéric Chopin,40130,Capbreton
6,,Avenue de Bouheben,40130,Capbreton
13,,Rue Brémontier,40130,Capbreton
14,,Rue des Bretons,40130,Capbreton
40,,Avenue Maurice Ravel,40130,Capbreton
24,bis,Boulevard Loucheur,40130,Capbreton
47,,Avenue de Biarritz,40130,Capbreton
6,,Rue des Oyats,40130,Capbreton
3,,Avenue des Acacias,40130,Capbreton
41,,Rue des Pyrénées,40130,Capbreton
18,,Rue des Vignerons,40130,Capbreton
23,,Allée des Passereaux,40130,Capbreton
5,,Rue de Nice,40130,Capbreton
33,,Rue de la Palinette,40130,Capbreton
9,,Rue du Pourguedeuil,40130,Capbreton
1,,Allée des Feuillantines,40130,Capbreton
32,,Avenue Francois Mauriac,40130,Capbreton
4,,Avenue Voltaire,40130,Capbreton
49,,Avenue de Verdun,40130,Capbreton
45,,Domaine de la Cigalière,40130,Capbreton
8,,Impasse de la Cantère,40130,Capbreton
87,,Avenue Jean Lartigau,40130,Capbreton
25,,Avenue de Biarritz,40130,Capbreton
9,bis,Avenue de la Forêt,40130,Capbreton
9,,Boulevard Loucheur,40130,Capbreton
5,,Rue Dangou,40130,Capbreton
6,,Rue Jacques Prévert,40130,Capbreton
10,,Place de la Pépiniére,40130,Capbreton
4,,Avenue Ronsard,40130,Capbreton
21,,Chemin du Pont du Port,40130,Capbreton
10,,Rue Emile Aubé,40130,Capbreton
4,,Boulevard Notre Dame,40130,Capbreton
60,,Avenue Maurice Ravel,40130,Capbreton
2,,Rue Pierre Latécoère,40130,Capbreton
23,,Rue du Général de Gaulle,40130,Capbreton
2,,Impasse des Oies Cendrées,40130,Capbreton
49,,Boulevard des Cigales,40130,Capbreton
4,,Allée Didier Daurat,40130,Capbreton
28,,Avenue du Commandant l’Herminier,40130,Capbreton
66,,Rue de la Semie,40130,Capbreton
2,,Allée Didier Daurat,40130,Capbreton
44,,Avenue Victor Hugo,40130,Capbreton
8,,Avenue de Bouheben,40130,Capbreton
2,,Impasse de la Cantère,40130,Capbreton
5,,Avenue du Maréchal Leclerc,40130,Capbreton
11,,Avenue des Alouettes,40130,Capbreton
20,,Rue Emile Aubé,40130,Capbreton
9,,Rue de Baye,40130,Capbreton
43,bis,Avenue Jean Lartigau,40130,Capbreton
25,,Avenue Jean Lartigau,40130,Capbreton
11,,Rue Laborde,40130,Capbreton
12,,Avenue Maurice Mary,40130,Capbreton
1,,Place Pierre Benoit,40130,Capbreton
42,,Avenue du Grand Bruca,40130,Capbreton
13,,Rue Jean Rameau,40130,Capbreton
44,,Avenue du Maréchal Leclerc,40130,Capbreton
96,,Avenue Jean Lartigau,40130,Capbreton
8,,Rue Francoise Giroud,40130,Capbreton
5,,Avenue Maurice Martin,40130,Capbreton
13,bis,Rue des Vignerons,40130,Capbreton
42,,Boulevard Francois Mitterrand,40130,Capbreton
28,,Avenue Voltaire,40130,Capbreton
11,,Rue des Chardons Bleus,40130,Capbreton
15,,Avenue Montesquieu,40130,Capbreton
52,bis,Avenue du Grand Bruca,40130,Capbreton
16,,Avenue Georges Pompidou,40130,Capbreton
5,,Rue des Arondes,40130,Capbreton
17,,Impasse des Loriots,40130,Capbreton
42,,Domaine de la Cigalière,40130,Capbreton
13,,Impasse Roxane,40130,Capbreton
2,,Impasse Colette,40130,Capbreton
28,,Place Francis Planté,40130,Capbreton
10,,Rue de la Semie,40130,Capbreton
2,,Rue des Bretons,40130,Capbreton
23,,Allée du Boute-hors,40130,Capbreton
25,bis,Rue de la Palinette,40130,Capbreton
20,,Rue des Colibris,40130,Capbreton
24,,Lieu Dit la Pointe,40130,Capbreton
30,,Avenue Pierre Benoit,40130,Capbreton
29,,Allée des Etourneaux,40130,Capbreton
7,bis,Rue Pierre Dessis,40130,Capbreton
16,,Avenue Mal de Lattre de Tassigny,40130,Capbreton
12,,Rue Francis Jammes,40130,Capbreton
3,,Rue Nungesser et Coli,40130,Capbreton
726,,Résidence les Maisons du Port,40130,Capbreton
7,,Rue Fossecave,40130,Capbreton
8,,Rue Gabarrus,40130,Capbreton
11,,Place de la Pépiniére,40130,Capbreton
31,,Avenue de Verdun,40130,Capbreton
10,,Avenue Francis Planté,40130,Capbreton
2,,Rue du Stade,40130,Capbreton
7,,Rue Hameau de Campan,40130,Capbreton
4,,Impasse Paul Gauguin,40130,Capbreton
1,,Rue Madeleine Castaings,40130,Capbreton
9,,Allée des Berges Landaises,40130,Capbreton
5,bis,Impasse du Clos des Vieilles Vignes,40130,Capbreton
10,a,Boulevard Notre Dame,40130,Capbreton
24,,Rue des Chardons Bleus,40130,Capbreton
18,,Impasse Lucie Aubrac,40130,Capbreton
25,,Rue du Lac,40130,Capbreton
26,,Boulevard Loucheur,40130,Capbreton
10,,Rue Laborde,40130,Capbreton
21,,Allée de Candide,40130,Capbreton
4,,Allée des Colchiques,40130,Capbreton
22,,Avenue des Alouettes,40130,Capbreton
22,,Chemin Calhau,40130,Capbreton
26,,Avenue Simone de Beauvoir,40130,Capbreton
6,,Avenue Paul Valéry,40130,Capbreton
4,,Allée du Boucarot,40130,Capbreton
12,,Allée des Bécasses,40130,Capbreton
19,,Rue du Général de Gaulle,40130,Capbreton
1,,Rue des Basques,40130,Capbreton
46,,Rue du Lac,40130,Capbreton
7,,Impasse des Tourterelles,40130,Capbreton
14,,Rue Gabarrus,40130,Capbreton
1,,Avenue Georges Clémenceau,40130,Capbreton
19,,Avenue de la Molle,40130,Capbreton
27,,Avenue de Biarritz,40130,Capbreton
58,,Allée des Etourneaux,40130,Capbreton
33,,Rue du Général de Gaulle,40130,Capbreton
10,,Allée de Galleben,40130,Capbreton
20,,Avenue Maurice Ravel,40130,Capbreton
10,bis,Allée d'Hernani,40130,Capbreton
15,,Rue Chicago,40130,Capbreton
33,,Rue des Bretons,40130,Capbreton
36,,Avenue Mal de Lattre de Tassigny,40130,Capbreton
12,,Rue de Mengine,40130,Capbreton
24,,Allées Marines,40130,Capbreton
4,,Rue des Muges,40130,Capbreton
3,,Place Pierre Benoit,40130,Capbreton
16,,Avenue de la Forêt,40130,Capbreton
22,,Rue de Mengine,40130,Capbreton
0,,Les Deux Pins,40130,Capbreton
8,,Allée du Thym,40130,Capbreton
1,,Résidence les Marines,40130,Capbreton
2,bis,Avenue des Dunes,40130,Capbreton
0,,Quai de la Pecherie,40130,Capbreton
5,b,Résidence le Bosquet aux Ecureuils 2,40130,Capbreton
4,,Allée de Galleben,40130,Capbreton
14,,Avenue du Commandant l’Herminier,40130,Capbreton
15,,Rue des Oyats,40130,Capbreton
6,,Rue du Québec,40130,Capbreton
2,,Rue des Sarcelles,40130,Capbreton
22,a,Rue Pierre Dessis,40130,Capbreton
10,,Impasse Montaigne,40130,Capbreton
13,,Impasse Charles Gounod,40130,Capbreton
6,,Place de la République,40130,Capbreton
5,,Rue de l’Isle de Capbreton,40130,Capbreton
8,,Rue des Cyprès,40130,Capbreton
10,,Rue Madeleine Castaings,40130,Capbreton
10,,Rue David Chabas,40130,Capbreton
18,,Rue Gabarrus,40130,Capbreton
2,,Rue des Muges,40130,Capbreton
16,,Avenue de l’Adour,40130,Capbreton
14,,Avenue de Biarritz,40130,Capbreton
4,,Impasse des Oies Cendrées,40130,Capbreton
15,,Boulevard Francois Mitterrand,40130,Capbreton
12,,Rue du Québec,40130,Capbreton
2,,Allée des Bécasses,40130,Capbreton
8,,Rue de Paris,40130,Capbreton
31,,Rue des Bretons,40130,Capbreton
1,,Rue Desjobert,40130,Capbreton
3,,Impasse de la Cantère,40130,Capbreton
2,,Place de la Marine,40130,Capbreton
44,,Rue Frédéric Chopin,40130,Capbreton
48,,Avenue de Verdun,40130,Capbreton
22,,Quai de la Pecherie,40130,Capbreton
28,,Avenue Francis Planté,40130,Capbreton
111,,Résidence les Nouvelles Maisons du Port,40130,Capbreton
25,,Place Francis Planté,40130,Capbreton
16,,Rue Libet et Campan,40130,Capbreton
2,,Impasse Maurice Mary,40130,Capbreton
1,,Rue Pasteur,40130,Capbreton
2188,,Rue des Chevreuils,40130,Capbreton
24,,Chemin du Parc,40130,Capbreton
3,,Rue de Mengine,40130,Capbreton
41,,Avenue des Alouettes,40130,Capbreton
19,,Avenue du Maréchal Foch,40130,Capbreton
4,,Allée de Candide,40130,Capbreton
8,,Rue Christophe Colomb,40130,Capbreton
6,,Rue des Pies,40130,Capbreton
5,,Rue du Port d’Albret,40130,Capbreton
14,,Avenue Jean Lartigau,40130,Capbreton
16,,Rue Louis Blériot,40130,Capbreton
49,,Avenue Jean Lartigau,40130,Capbreton
9,b,Résidence le Bosquet aux Ecureuils 2,40130,Capbreton
50,,Rue Frédéric Chopin,40130,Capbreton
11,,Rue du Prieuré,40130,Capbreton
6,,Allée des Passereaux,40130,Capbreton
724,,Résidence les Maisons du Port,40130,Capbreton
18,,Rue des Oeillets des Dunes,40130,Capbreton
813,,Résidence les Maisons du Port,40130,Capbreton
1,b,Rue Madan,40130,Capbreton
17,,Rue Chicago,40130,Capbreton
9,,Avenue Rosny,40130,Capbreton
6,,Pignada,40130,Capbreton
6,,Rue Laborde,40130,Capbreton
5,,Impasse du Barrat,40130,Capbreton
4,,Allée des Vieux Ceps,40130,Capbreton
217,,Résidence les Nouvelles Maisons du Port,40130,Capbreton
22,,Rue Jacques Prévert,40130,Capbreton
12,,Rue Brémontier,40130,Capbreton
4,,Impasse du Clos des Vieilles Vignes,40130,Capbreton
4,bis,Place Rackham le Rouge,40130,Capbreton
18,,Rue Frédéric Chopin,40130,Capbreton
15,,Rue du Pourguedeuil,40130,Capbreton
8,,Avenue des Myosotis,40130,Capbreton
4,a,Rue Balanqué,40130,Capbreton
19,,Boulevard Loucheur,40130,Capbreton
40,,Avenue Francois Mauriac,40130,Capbreton
4,,Rue Madan,40130,Capbreton
24,,Impasse Lucie Aubrac,40130,Capbreton
12,,Boulevard Francois Mitterrand,40130,Capbreton
9,,Rue Madan,40130,Capbreton
20,c,Avenue de la Croix du Sud,40130,Capbreton
24,,Avenue Jean Lartigau,40130,Capbreton
22,,Rue des Roses,40130,Capbreton
6,,Allée des Fauvettes,40130,Capbreton
2,,Allée Elsa Triolet,40130,Capbreton
24,,Residence des Dauphins,40130,Capbreton
21,,Route d’Angresse,40130,Capbreton
6,,Rue Edmond Rostand,40130,Capbreton
64,,Avenue du Grand Bruca,40130,Capbreton
1,bis,Passage du Marechal Foch,40130,Capbreton
13,,Rue David Chabas,40130,Capbreton
16,,Avenue des Dunes,40130,Capbreton
6,,Avenue des Alouettes,40130,Capbreton
13,bis,Avenue Mal de Lattre de Tassigny,40130,Capbreton
1,a,Rue Gabarrus,40130,Capbreton
25,,Rue Frédéric Chopin,40130,Capbreton
32,,Avenue du Maréchal Leclerc,40130,Capbreton
6,,Rue des Voiliers,40130,Capbreton
20,,Avenue de l’Adour,40130,Capbreton
57,bis,Avenue Jean Lartigau,40130,Capbreton
26,,Quai de la Pecherie,40130,Capbreton
24,,Avenue Victor Hugo,40130,Capbreton
11,,Rue Regine Deforges,40130,Capbreton
4,,Rue Francis Jammes,40130,Capbreton
21,,Résidence les Marines,40130,Capbreton
37,a,Avenue Jean Lartigau,40130,Capbreton
4,,Impasse des Bleuets,40130,Capbreton
21,b,Résidence le Bosquet aux Ecureuils 2,40130,Capbreton
9,,Avenue des Dunes,40130,Capbreton
18,,Rue du Bas Armagnac,40130,Capbreton
92,,Avenue Jean Lartigau,40130,Capbreton
1,,Allée Edith Nismes,40130,Capbreton
1,,Place Rackham le Rouge,40130,Capbreton
29,,Impasse Lucie Aubrac,40130,Capbreton
30,bis,Rue du Bas Armagnac,40130,Capbreton
10,,Rue du Hapchot,40130,Capbreton
12,,Avenue Hector Berlioz,40130,Capbreton
2,,Rue des Camélias,40130,Capbreton
47,,Boulevard du Docteur Junqua,40130,Capbreton
21,,Rue Darmendaritz,40130,Capbreton
2,,Rue Jean-baptiste Gabarra,40130,Capbreton
35,,Allée des Passereaux,40130,Capbreton
19,,Lieu Dit la Pointe,40130,Capbreton
15,,Rue des Pyrénées,40130,Capbreton
10,,Impasse Charles Gounod,40130,Capbreton
7,,Avenue Michel de Montaigne,40130,Capbreton
46,,Avenue du Maréchal Leclerc,40130,Capbreton
10,,Avenue du Maréchal Leclerc,40130,Capbreton
15,,Rue Pasteur,40130,Capbreton
27,,Rue de la Semie,40130,Capbreton
25,,Rue des Roses,40130,Capbreton
17,,Rue de l’Isle de Capbreton,40130,Capbreton
18,,Rue de Paris,40130,Capbreton
11,,Allée des Berges Landaises,40130,Capbreton
19,,Avenue Victor Hugo,40130,Capbreton
15,,Avenue de l'Atlantique,40130,Capbreton
38,,Avenue des Alouettes,40130,Capbreton
1,bis,Avenue du Maréchal Leclerc,40130,Capbreton
24,,Rue des Colibris,40130,Capbreton
9,,Rue Hameau de Campan,40130,Capbreton
29,,Chemin du Pont du Port,40130,Capbreton
11,,Rue Saint Vincent de Paul,40130,Capbreton
8,,Rue Maurice Martin,40130,Capbreton
6,,Allée George Sand,40130,Capbreton
9,bis,Pignada,40130,Capbreton
2,,Lieu Dit la Pointe,40130,Capbreton
38,,Boulevard Loucheur,40130,Capbreton
4,,Allée des Berges Landaises,40130,Capbreton
33,,Avenue du Maréchal Leclerc,40130,Capbreton
11,,Avenue de Verdun,40130,Capbreton
1,bis,Rue des Colibris,40130,Capbreton
29,,Rue des Roses,40130,Capbreton
2,,Rue Calmette,40130,Capbreton
5,,Rue du Plachot,40130,Capbreton
11,,Avenue Voltaire,40130,Capbreton
10,,Avenue Maurice Mary,40130,Capbreton
4,,Avenue Rosny,40130,Capbreton
29,,Avenue Georges Pompidou,40130,Capbreton
1,,Allée des Vieux Ceps,40130,Capbreton
5,,Impasse Delorme,40130,Capbreton
37,,Avenue du Maréchal Foch,40130,Capbreton
3,bis,Rue de la Galiotte,40130,Capbreton
7,,Impasse des Rouges-gorges,40130,Capbreton
544,,Quai Bonamour,40130,Capbreton
8,,Rue Francis Jammes,40130,Capbreton
17,,Place François Mauriac,40130,Capbreton
2,,Avenue de la Molle,40130,Capbreton
12,,Impasse Maurice Mary,40130,Capbreton
15,,Avenue Simone de Beauvoir,40130,Capbreton
9,,Allée Didier Daurat,40130,Capbreton
2,,Avenue Maurice Mary,40130,Capbreton
7,,Place Rackham le Rouge,40130,Capbreton
27,,Rue du Lac,40130,Capbreton
25,,Avenue du Grand Bruca,40130,Capbreton
16,,Avenue du Maréchal Foch,40130,Capbreton
18,,Rue de la Semie,40130,Capbreton
36,,Boulevard des Cigales,40130,Capbreton
17,,Rue Jacques Prévert,40130,Capbreton
25,,Allée des Bécasses,40130,Capbreton
10,,Rue des Marsouins,40130,Capbreton
8,,Rue du Cimetière,40130,Capbreton
8,,Résidence le Bosquet aux Ecureuils,40130,Capbreton
2,,Rue Saint Vincent de Paul,40130,Capbreton
17,,Boulevard du Docteur Junqua,40130,Capbreton
6,,Rue Pasteur,40130,Capbreton
35,,Rue du Général de Gaulle,40130,Capbreton
6,,Impasse Gabriel Fauré,40130,Capbreton
5,,Allée de la Sauge,40130,Capbreton
9,,Rue des Cyprès,40130,Capbreton
2,,Rue des Marsouins,40130,Capbreton
9,bis,Rue des Mimosas,40130,Capbreton
9,,Impasse des Loriots,40130,Capbreton
36,,Hameau des Alouettes,40130,Capbreton
8,,Avenue Molière,40130,Capbreton
8,,Avenue de la Croix du Sud,40130,Capbreton
12,,Impasse Roxane,40130,Capbreton
18,,Avenue Debussy,40130,Capbreton
11,,Residence des Dauphins,40130,Capbreton
1,,Rue Dangou,40130,Capbreton
4,,Pignada,40130,Capbreton
13,,Rue Marlan,40130,Capbreton
12,,Rue Jean-baptiste Gabarra,40130,Capbreton
43,,Rue du Chateau d’Eau,40130,Capbreton
19,d,Place Rackham le Rouge,40130,Capbreton
9,,Rue du Port d’Albret,40130,Capbreton
17,,Allée de Candide,40130,Capbreton
6,,Rue de la Chapelle,40130,Capbreton
4,,Rue des Chevreuils,40130,Capbreton
15,,Rue des Corsiers,40130,Capbreton
64,,Impasse Loys Labeque,40130,Capbreton
4,,Impasse Montaigne,40130,Capbreton
16,,Résidence le Bosquet aux Ecureuils,40130,Capbreton
0,,Quai de la Pecherie,40130,Capbreton
1,,Rue Pitey,40130,Capbreton
20,,Rue des Bretons,40130,Capbreton
14,bis,Avenue du Maréchal Foch,40130,Capbreton
38,,Allée des Etourneaux,40130,Capbreton
3,,Rue des Linottes,40130,Capbreton
16,,Avenue Maurice Ravel,40130,Capbreton
73,bis,Avenue Jean Lartigau,40130,Capbreton
19,,Rue du Pourguedeuil,40130,Capbreton
6,,Rue des Sables,40130,Capbreton
28,,Avenue Victor Hugo,40130,Capbreton
